altura,peso
169.88,52.88
181.26,63.06
167.8,52.71
169.29,52.5
171.02,52.99
173.24,62.89
176.78,49.23
171.47,60.63
172.73,58.1
176.57,58.36
172.73,52.37
171.69,56.7
177.27,61.91
183.81,55.31
173.06,57.56
172.31,54.41
174.95,64.53
167.74,58.96
167.17,59.49
175.84,58.45
164.4,50.78
173.95,60.05
173.43,60.91
166.39,57.92
169.5,51.96
175.77,62.66
181.47,63.67
178.03,57.11
176.97,60.98
182.08,61.99
180.59,56.03
171.84,59.12
178.84,67.97
173.57,52.42
164.4,49.74
164.09,49.39
169.99,50.98
173.9,58.97
170.68,62.05
172.18,50.43
169.36,54.12
171.16,54.49
172.72,56.29
165.8,53.45
175.62,64.48
171.35,55.49
174.94,52.48
172.78,61.95
178.66,54.7
172.86,55.01
169.24,60.6
168.24,57.85
179.54,63.1
172.53,63.69
172.68,56.41
172.31,62.13
180.02,62.13
174.43,58.96
166.71,51.54
170.14,57.88
176.27,53.51
172.66,57.72
175.32,56.17
165.26,55.01
174.43,53.77
171.63,52.35
169.85,59.54
168.73,50.04
173.79,58.61
177.38,63.9
168.62,54.93
176.99,60.98
167.9,52.73
167.2,53.43
174.53,57.36
181.32,62.19
177.12,69.03
173.67,58.34
165.24,51.7
163.53,48.06
175.83,60.92
169.36,60.08
175.66,60.95
171.53,66.63
179.61,59.54
175.43,60.31
168.57,63.72
177.15,65.7
177.09,58.63
170.19,62.61
173.73,56.96
166.93,58.73
178.85,58.73
167.85,47.72
168.51,56.82
165.74,58.17
171.54,55.94
173.25,50.29
171.24,51.92
177.36,62.25
168.41,57.09
175.42,63.89
176.9,59.54
179.72,63.56
171.49,62.99
171.47,53.24
170.95,49.89
172.13,58.7
178.13,61.31
168.35,49.05
184.1,66.36
170.01,57.9
170.8,60.56
176.02,56.63
182.08,55.98
177.02,56.78
173.3,52.84
179.76,56.5
176.88,60.26
171.51,56.34
178.48,62.43
171.01,50.91
167.2,53.49
170.89,48.6
173.93,58.0
168.06,54.25
180.66,58.86
171.48,57.28
172.68,54.74
179.74,66.79
173.07,56.16
177.07,56.66
175.97,58.63
172.01,60.42
181.25,61.23
165.13,52.37
169.09,51.81
168.18,57.35
173.8,55.13
173.38,62.3
182.02,59.03
179.67,67.74
174.79,59.79
172.23,56.48
170.89,56.29
190.89,66.66
178.27,61.61
178.08,55.07
171.59,59.58
165.6,61.29
180.59,64.08
161.09,48.27
177.48,63.57
170.88,63.51
168.12,56.63
166.92,61.2
172.96,61.73
175.57,60.6
176.4,51.8
170.43,65.52
174.01,57.87
173.08,51.95
169.0,53.97
170.96,53.91
168.82,51.91
173.31,53.13
177.96,63.21
175.94,64.3
178.19,53.21
167.84,62.1
175.15,59.38
169.59,56.44
177.32,63.98
172.55,56.84
176.4,68.67
180.7,53.6
169.79,51.91
172.1,53.79
179.91,58.57
175.81,57.42
173.24,60.35
171.0,60.33
171.36,59.21
171.98,50.1
174.21,59.7
178.26,64.81
177.42,62.15
174.81,64.39
174.2,56.14
168.08,55.24
173.47,51.16
167.68,54.89
178.89,56.47
167.51,56.8
170.9,54.97
178.4,63.58
168.59,61.92
166.93,56.37
184.63,68.1
166.44,48.89
174.54,58.45
176.13,60.43
171.15,57.05
172.85,59.37
177.46,68.76
163.87,52.14
175.78,63.33
172.68,57.96
178.18,63.22
179.07,59.38
169.84,61.21
174.37,47.5
172.5,51.46
175.88,52.78
163.78,49.69
181.98,57.57
177.92,66.63
173.03,57.52
165.69,55.49
173.41,58.0
168.09,56.66
167.21,55.8
166.7,48.73
180.16,50.64
176.0,59.25
177.59,60.22
184.74,57.12
173.86,51.3
168.89,55.85
183.43,55.66
176.62,63.12
164.59,55.6
171.15,57.57
171.84,59.74
177.83,65.63
167.79,60.48
165.63,49.81
173.72,60.31
162.54,56.09
178.61,54.44
178.19,55.85
172.76,55.68
172.87,57.07
170.14,53.18
174.77,64.76
178.56,51.96
166.83,50.43
175.96,64.28
182.09,57.41
170.61,67.26
175.88,60.18
174.59,57.53
175.28,56.92
174.48,59.03
174.09,55.91
171.92,58.96
176.8,62.9
175.04,59.29
168.08,51.42
171.35,63.36
185.0,67.49
162.61,41.24
172.79,56.13
174.03,60.1
180.05,59.56
165.86,52.85
167.04,49.49
166.27,58.67
167.62,52.0
166.57,61.75
177.05,65.59
168.14,48.98
173.31,55.37
167.59,55.94
181.02,60.61
182.92,72.24
175.09,67.48
171.11,54.56
178.11,50.03
174.88,62.42
171.76,60.09
170.53,61.88
178.79,62.26
174.45,61.17
169.99,53.91
177.48,65.33
172.57,58.29
173.98,57.15
176.42,54.92
172.03,56.87
177.43,64.14
169.24,64.02
168.56,53.01
173.3,59.5
173.75,61.04
173.85,60.38
180.19,62.47
176.93,59.08
165.27,49.71
182.41,64.81
167.45,46.09
168.96,50.96
179.14,59.46
168.28,59.44
164.41,50.6
162.05,50.28
166.07,57.82
166.56,48.85
169.1,52.22
170.91,50.86
168.0,58.1
167.94,54.19
171.91,56.52
174.62,57.17
169.14,50.53
165.15,57.93
175.98,56.62
170.67,55.78
177.33,53.39
169.05,54.76
168.01,55.03
177.62,66.5
169.42,57.16
171.91,58.13
172.41,58.76
171.84,55.12
180.78,71.65
175.31,58.01
179.28,57.68
180.08,63.87
174.04,63.57
169.21,60.22
167.82,52.62
173.11,55.02
185.16,66.92
177.55,62.99
168.92,54.82
175.95,57.07
179.16,61.41
165.42,48.82
178.67,55.79
175.59,59.75
165.64,50.05
170.4,45.47
164.23,48.34
168.35,54.99
181.11,59.22
169.96,60.15
179.94,60.15
169.31,53.45
163.94,42.77
168.76,56.78
169.18,56.87
168.63,53.28
169.81,59.34
174.01,58.2
161.16,53.71
171.57,58.73
166.15,52.95
169.97,66.61
171.7,54.53
170.32,61.81
172.72,59.04
178.66,61.16
175.52,57.28
173.04,64.72
171.58,55.02
174.71,50.44
169.23,59.16
172.43,62.97
172.09,56.75
173.55,64.24
180.47,67.94
173.02,53.81
168.76,54.18
181.5,61.19
174.26,60.4
179.9,66.81
174.98,53.37
170.57,55.72
174.66,57.06
179.15,64.98
168.86,57.7
172.57,51.58
174.74,59.39
177.69,58.74
177.79,71.49
169.05,56.91
165.48,47.79
178.82,59.17
173.53,68.97
166.65,65.3
179.42,61.78
165.31,53.26
163.37,51.96
167.77,52.21
171.09,55.27
178.15,68.13
171.44,55.41
170.47,52.43
170.89,60.47
169.05,64.16
173.07,59.33
174.09,64.93
174.06,62.62
179.76,54.86
169.49,47.42
168.42,54.57
168.06,52.96
166.44,57.89
180.38,58.41
162.75,59.93
170.38,61.8
169.98,51.82
162.36,53.42
169.59,55.23
170.97,53.27
170.04,62.47
177.74,60.42
168.7,51.78
176.43,62.09
168.84,56.89
171.96,55.11
174.26,55.95
169.73,48.9
168.44,53.15
175.54,57.29
167.5,52.31
177.45,65.2
163.97,51.37
166.53,59.77
165.3,57.08
168.41,52.56
174.33,63.07
171.18,55.22
169.5,64.02
166.57,58.04
172.66,59.94
159.02,58.86
168.31,58.7
166.77,53.88
168.45,47.95
165.48,56.62
170.35,64.32
172.91,55.8
174.58,53.66
168.93,55.85
181.24,56.74
171.12,53.54
168.99,60.97
171.31,60.14
176.22,56.08
173.93,62.02
169.72,59.17
174.31,55.33
179.21,56.65
165.78,50.2
166.0,49.4
166.72,58.84
176.71,63.61
168.7,62.51
173.37,63.8
179.69,61.94
173.63,54.9
176.89,64.21
166.0,62.23
182.69,71.01
178.14,62.24
165.52,55.12
176.05,55.36
168.49,59.56
174.38,57.86
178.5,61.38
171.65,58.47
175.76,61.12
176.84,58.94
167.3,58.02
177.61,61.06
173.79,62.85
171.74,65.86
173.05,51.62
164.51,53.83
165.95,58.86
171.82,60.56
175.42,63.45
170.63,53.19
166.87,53.06
174.18,64.03
168.51,62.7
159.47,54.36
165.82,51.06
177.63,63.38
165.68,59.25
181.8,64.54
175.54,60.88
174.85,56.09
168.65,54.04
169.41,60.78
164.98,52.45
176.54,61.35
176.37,52.6
170.36,55.03
179.07,60.94
175.74,64.88
171.41,54.37
171.22,56.63
176.37,58.04
162.95,50.9
175.62,62.29
174.99,54.48
164.98,42.38
168.71,62.16
171.26,56.51
166.72,57.3
178.23,58.21
168.24,59.28
168.89,62.78
165.22,52.95
170.39,53.58
163.42,58.15
163.09,51.33
169.91,51.32
167.11,57.56
174.86,59.6
180.59,65.0
162.28,55.79
173.63,62.04
176.47,63.66
175.33,62.94
178.56,61.44
179.95,61.41
182.54,65.61
176.72,63.43
180.06,61.96
172.58,56.14
171.97,58.01
174.23,67.56
169.96,58.48
173.57,56.94
164.24,63.7
167.77,52.45
178.42,59.29
171.12,53.98
177.69,58.1
179.44,69.41
179.27,57.9
174.91,61.15
174.61,55.13
170.62,58.2
167.08,48.68
171.51,61.81
170.39,67.66
171.94,58.8
164.19,48.01
176.18,51.67
175.81,64.81
171.1,54.05
166.72,53.46
174.66,57.55
173.16,56.67
167.22,47.11
176.04,59.1
179.84,56.16
169.14,62.39
164.27,47.6
182.73,58.64
171.82,54.64
174.58,57.53
170.07,57.68
184.32,58.98
171.12,62.1
177.87,61.68
169.01,50.31
172.08,51.55
171.65,65.64
168.98,60.71
175.65,69.0
175.75,55.7
169.17,53.64
170.36,48.18
176.71,67.39
175.84,46.02
175.94,62.37
171.62,55.84
175.52,64.61
174.1,57.78
179.99,68.62
172.69,56.5
180.44,57.68
169.44,63.62
167.07,51.58
169.66,52.73
167.47,49.69
172.02,59.82
169.48,50.97
169.38,52.35
170.83,54.42
179.15,58.15
177.14,58.37
174.64,52.29
171.74,62.0
183.22,62.5
172.49,57.43
168.12,56.85
182.16,65.52
179.54,62.51
182.57,64.89
172.11,59.8
170.41,55.42
169.67,48.03
161.45,53.89
168.9,63.19
174.0,56.37
169.77,52.94
179.43,60.97
167.68,53.39
171.06,57.56
170.84,54.88
179.89,63.67
173.57,46.49
176.22,60.13
164.49,54.27
174.5,57.11
176.51,56.95
172.94,55.58
168.59,61.18
169.56,55.11
176.89,55.94
177.24,60.37
176.51,53.96
167.25,45.87
179.61,64.95
173.94,57.49
176.21,64.02
179.13,61.31
174.52,58.46
171.77,49.6
173.58,62.39
173.31,63.11
172.5,59.9
178.62,61.9
168.65,58.3
168.95,61.0
176.82,55.6
171.79,63.54
180.5,63.46
179.38,57.8
187.95,64.82
171.36,57.07
167.42,45.92
166.64,52.62
176.53,57.49
176.37,60.57
175.28,52.68
174.21,56.31
170.08,53.85
164.0,61.45
176.5,60.14
166.77,66.21
169.67,50.86
175.1,61.68
175.02,54.85
173.99,60.2
172.79,61.27
175.8,61.17
173.96,64.31
174.78,68.68
170.3,60.85
174.98,63.2
174.64,60.1
183.72,65.1
168.94,55.29
169.47,55.76
170.7,53.76
178.29,59.84
166.41,55.6
174.85,51.52
170.07,58.96
172.82,56.23
180.37,54.39
175.62,56.67
174.91,59.72
164.14,49.58
173.86,50.34
174.81,55.11
168.7,57.94
174.91,66.94
167.08,67.45
162.11,49.45
172.66,54.25
173.71,56.12
169.03,56.63
180.8,65.32
167.73,61.69
168.13,57.66
167.31,55.18
174.37,58.5
174.75,61.44
168.65,55.83
172.94,54.45
173.23,54.52
164.21,56.61
176.04,60.65
172.45,53.62
168.24,59.81
169.78,51.54
174.68,59.48
174.71,63.97
178.56,58.14
171.92,56.6
176.7,59.82
176.19,56.52
168.83,51.07
181.29,66.42
173.04,57.45
176.51,62.14
165.3,53.61
168.33,65.6
178.47,70.28
171.12,53.05
173.7,63.79
174.46,52.9
169.34,61.97
180.73,59.5
162.21,51.68
175.9,61.08
170.7,48.82
170.04,48.51
172.71,66.51
170.49,52.14
177.48,59.43
171.08,57.89
181.7,65.82
190.79,69.83
171.73,60.61
163.15,57.92
166.41,57.37
160.51,41.13
174.49,49.86
168.21,46.2
176.4,51.87
179.66,56.77
178.24,71.34
164.55,50.74
162.34,46.5
172.78,58.96
179.03,70.93
173.52,55.66
174.32,57.01
173.03,57.25
171.22,70.43
175.19,64.81
166.93,55.0
173.53,56.39
171.62,50.66
176.54,56.33
172.27,57.37
179.98,64.71
162.67,49.37
168.76,52.92
174.74,65.14
177.93,55.83
167.76,52.19
175.39,59.92
166.67,54.78
171.71,54.33
172.44,55.41
177.84,56.23
172.23,55.07
170.54,56.09
166.11,44.48
174.52,60.7
175.39,64.27
172.52,53.3
183.65,59.95
161.8,56.48
179.01,47.98
171.82,60.52
172.11,56.87
175.54,60.16
166.6,54.92
171.79,55.13
179.7,64.41
180.33,61.32
171.88,53.68
170.69,55.77
171.4,52.84
171.88,60.33
179.38,66.41
174.89,62.27
165.93,55.36
174.66,63.87
179.24,62.05
175.55,57.81
176.47,59.09
178.14,59.5
167.82,58.8
173.74,57.01
165.43,47.61
162.74,54.57
162.17,46.46
166.5,56.17
168.68,53.39
165.25,55.29
175.87,58.27
174.65,51.33
173.17,56.82
178.19,63.41
171.97,55.06
170.06,51.96
180.15,60.71
167.79,61.54
167.92,57.78
179.25,63.79
169.36,51.7
167.63,54.75
161.15,52.65
168.48,59.43
169.0,61.07
169.69,50.63
172.69,49.92
165.08,48.1
169.08,56.26
169.68,51.46
172.63,60.02
164.38,53.69
167.2,48.13
175.48,62.02
173.45,57.01
180.63,57.38
176.15,67.2
171.76,53.5
167.8,56.47
177.81,57.61
168.98,57.88
174.25,58.76
176.61,64.42
176.63,61.18
173.8,56.7
178.1,62.47
174.99,52.98
171.82,56.07
175.19,58.7
181.65,68.93
179.61,64.61
169.94,51.86
176.72,48.17
168.86,50.52
169.92,53.67
175.61,62.69
174.29,60.2
168.06,50.76
169.27,51.75
176.64,55.99
159.68,44.48
172.35,57.04
174.1,60.66
174.42,65.14
178.12,56.12
169.65,57.92
170.89,57.48
170.07,55.16
176.39,56.03
181.66,65.31
176.96,62.55
173.92,49.64
168.15,50.34
174.72,65.32
172.38,55.33
172.11,58.17
174.11,53.27
173.9,59.17
170.19,42.54
172.83,55.1
179.84,63.72
172.02,54.68
172.87,57.23
177.47,58.21
171.9,48.06
173.55,57.57
177.51,64.77
174.78,50.43
173.65,51.85
174.96,65.25
164.74,54.92
170.24,62.13
166.77,55.91
177.84,59.06
175.15,58.57
177.09,61.61
173.38,62.83
172.2,66.48
169.1,51.82
178.77,66.61
168.9,55.7
173.27,57.85
172.93,59.26
169.92,57.01
180.43,61.56
171.94,50.19
169.45,55.78
168.13,52.4
179.96,56.77
153.96,39.94
176.1,49.57
174.82,57.72
174.67,49.93
173.65,54.99
175.0,51.28
181.67,65.64
168.5,50.5
175.88,63.19
166.24,58.7
165.05,55.23
164.42,50.92
167.52,55.98
175.86,51.26
169.25,51.43
166.53,50.68
172.45,57.99
169.47,60.98
171.03,60.62
172.74,58.47
176.78,63.85
167.01,55.26
169.03,60.33
174.45,55.63
170.92,67.62
172.51,61.96
166.97,50.41
172.46,48.76
184.88,62.15
167.6,58.64
176.97,55.21
169.56,52.71
171.28,53.28
171.9,56.07
180.98,60.55
175.8,55.5
179.02,61.01
165.81,61.06
180.57,63.15
176.7,56.35
169.9,58.43
171.97,63.01
169.6,55.11
172.35,67.46
179.79,56.48
170.43,55.04
178.94,60.41
177.31,62.24
175.82,70.92
177.17,67.01
175.91,64.67
175.27,55.61
168.94,58.0
180.52,54.92
185.69,68.8
180.87,62.51
163.26,46.5
177.93,55.62
169.65,47.95
173.59,51.6
174.04,60.84
175.08,63.01
168.69,50.01
169.36,49.06
179.12,66.36
173.5,61.08
170.21,62.14
177.52,57.12
175.93,59.67
172.49,54.65
159.35,47.73
170.83,53.09
166.62,53.12
177.24,55.65
180.1,68.05
170.68,50.4
172.48,55.46
177.29,66.09
169.4,63.31
171.18,54.36
170.33,54.49
177.22,65.16
174.28,64.69
172.83,51.92
177.06,72.98
176.86,60.27
180.46,62.63
172.44,58.42
175.48,63.4
179.09,57.73
169.57,63.66
168.8,53.69
163.54,49.65
171.96,61.4
183.29,64.35
169.5,60.96
164.08,51.53
175.73,62.02
171.97,64.5
178.97,60.25
169.78,61.39
172.96,57.41
175.95,64.26
167.8,51.86
174.9,64.77
173.35,49.52
177.01,55.95
178.67,63.46
173.93,53.88
169.63,55.46
170.36,56.61
173.71,51.01
170.65,50.68
169.86,49.5
184.06,62.98
172.86,57.0
175.07,58.89
169.04,53.52
172.73,60.51
158.84,54.72
179.6,63.6
174.08,56.83
177.82,68.82
174.39,54.56
174.98,54.04
170.82,60.5
171.18,60.6
160.97,58.39
172.56,54.82
173.7,59.75
173.68,61.17
166.56,62.57
165.7,58.33
181.14,63.45
178.22,58.52
171.26,55.6
179.07,51.87
173.5,61.62
170.55,61.33
164.3,42.74
169.73,63.69
168.08,56.22
171.2,58.75
176.92,67.22
164.2,54.62
162.23,44.01
172.02,52.15
169.64,47.2
173.67,63.8
172.84,53.71
179.6,66.51
173.79,60.66
176.27,53.75
182.22,68.46
179.57,55.25
177.28,66.29
175.79,58.46
168.89,58.27
170.59,63.17
174.66,57.58
169.28,61.21
177.59,64.37
179.62,62.51
174.92,53.41
166.54,54.22
179.75,66.73
173.53,60.91
161.97,44.02
168.9,55.72
175.82,58.95
181.61,67.64
172.1,58.33
168.14,53.23
165.85,50.86
173.67,58.77
175.51,54.91
174.23,49.91
172.19,54.78
170.24,55.48
168.45,57.52
168.49,63.61
166.38,50.64
172.85,56.25
176.11,61.45
168.64,57.24
175.79,65.04
178.34,55.41
175.71,64.76
169.59,60.88
164.8,56.94
178.45,59.05
173.69,59.02
169.22,55.28
172.64,53.02
175.46,58.27
166.36,49.1
172.59,59.64
171.94,59.46
177.73,60.94
171.94,50.93
167.61,51.57
173.65,58.31
176.6,62.05
175.95,59.09
176.32,58.25
178.19,63.45
177.36,60.17
167.43,52.58
172.69,53.85
183.21,61.47
171.41,51.41
173.39,53.48
176.31,59.2
172.27,56.06
177.03,64.12
161.17,47.28
169.93,55.52
175.41,60.91
175.32,54.52
165.58,57.7
165.87,54.05
172.33,45.47
170.43,54.97
166.57,49.06
173.53,58.92
172.15,56.84
172.31,59.33
170.41,58.02
174.49,61.37
179.49,64.23
167.0,61.02
174.03,61.68
171.69,56.93
167.24,55.81
164.88,53.68
164.04,54.22
169.95,62.02
172.94,58.58
166.27,53.23
176.85,60.73
179.39,57.68
167.19,53.64
165.27,54.81
168.2,60.2
177.01,57.1
177.05,58.74
171.83,61.77
177.68,60.36
177.82,58.97
171.75,56.94
176.06,63.44
173.3,60.16
174.14,53.92
163.12,55.39
167.78,57.75
169.93,51.57
169.79,55.15
176.51,66.25
174.13,51.57
166.66,50.04
171.14,56.25
172.95,58.48
169.31,53.07
176.66,65.74
168.29,56.24
172.68,61.48
167.88,57.6
179.13,61.09
170.68,50.39
173.33,55.32
180.27,60.89
169.23,58.24
166.65,56.59
172.21,50.79
171.62,58.25
165.46,51.46
166.27,58.63
173.95,59.69
173.35,57.34
174.3,62.25
170.77,56.16
180.17,56.67
178.86,65.86
172.13,56.82
175.09,58.49
169.26,56.07
174.0,55.96
169.54,46.93
173.58,54.97
174.35,47.59
172.16,54.42
172.75,60.27
163.08,54.24
173.15,58.45
171.58,56.91
172.59,54.54
167.21,50.1
171.28,62.72
177.2,56.47
169.52,53.09
170.77,57.93
168.2,55.06
166.56,57.32
168.82,47.91
182.13,68.04
173.54,57.8
167.16,55.82
175.01,54.09
168.29,56.39
171.79,54.35
176.79,61.63
175.75,58.71
173.03,52.87
171.4,52.98
168.27,51.48
173.99,55.15
159.71,46.55
165.72,49.69
177.78,62.04
174.63,56.71
168.31,60.28
171.04,62.56
167.86,58.09
175.54,64.09
172.79,61.8
181.61,65.38
168.71,58.39
174.07,57.96
176.64,61.06
175.0,67.7
165.97,53.71
174.9,66.89
172.7,52.56
178.68,59.91
166.14,55.9
176.97,60.82
178.76,62.31
173.32,58.38
171.22,60.65
177.1,59.54
170.1,51.05
170.31,53.54
172.94,57.74
179.06,57.06
174.24,57.27
168.78,54.13
170.8,55.61
175.84,61.39
173.77,62.24
179.1,65.2
179.4,65.98
177.38,60.4
177.19,60.1
173.02,57.52
169.0,54.52
180.43,57.69
166.79,54.03
170.47,59.43
180.17,68.93
173.36,67.09
170.29,54.52
176.28,55.18
173.63,59.76
167.12,47.89
165.53,56.77
163.35,60.14
179.46,52.86
172.83,64.34
171.71,59.05
171.66,54.64
174.01,58.48
167.24,54.22
175.6,62.55
172.74,55.54
171.62,58.84
169.67,58.02
178.86,66.56
169.3,50.47
175.12,62.99
176.0,54.33
180.89,58.07
173.4,48.36
166.96,51.42
161.63,48.35
176.38,56.74
170.39,56.79
167.73,55.94
169.55,49.86
175.4,58.52
167.71,49.22
171.77,62.68
169.02,54.96
181.36,60.6
174.09,60.12
168.24,56.11
182.23,67.31
164.66,56.25
175.61,68.24
162.19,51.51
167.35,53.9
178.33,69.02
177.38,55.28
168.94,57.75
180.59,66.8
164.1,51.0
178.39,62.49
164.31,49.22
170.6,56.62
176.09,60.63
173.89,64.48
170.16,56.92
173.86,60.03
171.24,58.09
175.8,54.79
165.69,58.92
166.19,53.3
170.16,54.91
176.94,53.63
170.92,53.41
163.51,56.31
175.03,48.47
179.84,56.47
174.5,58.64
173.46,51.5
166.38,57.04
175.21,54.93
176.92,56.93
176.52,60.67
169.21,59.77
163.73,53.25
175.52,59.49
172.37,58.1
172.29,48.9
171.87,60.78
172.55,55.92
182.77,64.69
169.89,52.22
181.0,59.33
160.36,50.51
178.45,59.5
171.93,49.83
161.18,51.39
181.85,53.51
174.47,63.64
163.49,55.55
174.85,63.32
172.19,59.18
167.58,55.33
163.15,48.49
166.28,51.52
165.66,42.92
172.47,54.57
163.63,59.66
173.33,51.43
177.84,58.43
170.82,59.85
170.89,53.36
176.5,58.8
176.54,62.12
172.95,54.69
172.96,57.92
164.08,51.28
171.8,53.43
175.45,66.16
166.21,56.13
167.76,52.75
171.17,51.39
174.6,55.26
169.37,60.08
170.44,52.84
174.56,67.49
177.69,60.89
181.58,68.78
169.4,58.19
166.06,50.18
171.69,57.24
171.84,51.65
174.45,56.92
176.75,56.8
173.67,55.99
172.56,59.73
166.23,60.68
173.68,53.28
177.88,61.04
168.86,56.88
175.33,51.8
176.66,65.7
164.62,59.97
166.89,48.87
166.95,63.61
173.28,55.21
167.29,56.96
165.52,57.44
170.09,61.67
161.95,47.91
177.7,66.41
176.01,48.21
165.57,53.52
171.13,48.76
177.2,54.26
165.63,52.84
168.44,56.7
169.53,53.54
166.55,58.31
180.48,61.11
175.98,61.63
182.32,61.83
161.37,47.49
177.19,54.61
169.52,53.66
169.57,55.39
183.3,70.87
163.44,53.19
175.9,58.48
173.23,58.62
172.32,59.49
179.18,61.97
165.76,50.3
172.18,52.41
169.67,59.94
173.06,62.56
171.41,55.81
178.92,67.48
173.57,56.19
174.45,62.67
172.6,55.51
167.44,54.69
173.08,55.01
170.94,60.51
171.28,55.24
167.82,55.46
176.09,61.65
167.38,61.05
170.79,53.26
172.75,58.65
174.31,55.52
172.11,64.96
171.57,58.09
170.85,48.67
181.7,65.96
165.27,55.91
171.28,52.59
175.66,59.51
170.46,50.3
173.95,60.31
172.86,65.03
173.75,64.57
182.81,62.84
172.43,65.78
175.09,60.71
173.33,48.23
167.67,53.21
171.13,61.13
173.26,64.39
173.6,59.86
174.39,62.15
174.86,65.65
175.36,65.08
173.01,58.0
170.97,57.17
176.52,57.35
176.28,57.94
171.64,57.29
168.73,48.42
175.82,55.77
168.13,54.86
169.14,48.91
169.71,61.55
172.73,56.61
175.49,56.0
174.28,60.75
181.92,71.51
171.29,60.62
165.42,51.6
174.95,63.38
167.2,56.21
170.88,53.16
173.64,52.05
172.69,61.5
177.8,59.07
169.5,60.03
171.38,52.97
165.15,55.38
180.66,66.74
171.88,60.62
174.68,69.85
173.95,61.4
169.87,54.21
179.17,60.9
170.3,57.51
171.8,53.87
171.64,54.61
180.02,67.35
168.24,56.76
170.21,55.11
171.81,58.54
172.47,61.15
176.06,61.9
173.3,54.23
170.14,61.57
170.2,57.22
177.68,65.49
167.14,45.14
175.08,60.79
171.96,61.89
172.51,60.46
169.78,59.71
177.79,61.33
168.84,53.62
163.03,50.36
168.26,58.44
174.78,59.33
171.85,58.32
169.6,59.07
166.06,59.85
169.63,54.54
181.04,62.28
169.2,54.88
167.21,55.93
176.71,59.28
172.74,63.5
174.49,50.52
168.71,56.7
170.16,55.39
172.63,58.61
174.41,52.98
169.2,50.0
171.8,59.48
178.6,63.06
177.17,56.51
170.4,56.68
173.13,57.61
172.99,60.87
177.09,70.63
169.33,49.75
175.8,64.58
164.26,56.8
171.81,52.83
180.23,58.75
171.93,58.95
173.71,59.47
180.2,67.69
176.26,62.98
163.3,58.08
178.73,61.97
170.3,57.78
167.73,59.0
170.79,60.02
173.87,52.34
172.73,55.09
173.23,60.6
175.64,61.56
183.81,63.0
178.25,62.86
169.91,59.14
172.37,59.37
176.08,57.36
174.88,57.01
161.54,49.16
171.91,66.25
167.44,58.49
167.75,63.02
172.9,62.01
174.07,62.11
168.69,55.1
171.84,63.06
176.27,56.38
179.63,61.42
176.27,57.96
174.52,61.21
176.23,59.37
175.3,60.58
174.87,55.02
169.37,59.11
162.92,61.97
166.25,54.74
170.6,59.95
171.51,56.26
170.63,60.71
169.5,59.74
177.86,53.52
170.62,52.83
165.58,62.91
173.55,58.05
184.28,63.46
179.61,67.14
180.04,63.8
170.09,59.24
177.36,64.88
165.52,58.49
173.32,63.74
169.49,64.67
183.63,63.02
175.67,57.86
171.61,52.23
167.06,54.28
171.27,45.7
170.78,55.69
177.46,66.58
182.59,65.68
174.94,63.05
177.92,62.14
174.58,62.52
175.35,62.96
175.93,58.21
178.04,56.63
178.12,59.71
169.03,54.44
168.59,53.11
166.94,51.69
171.85,57.44
164.33,49.15
168.68,57.7
175.97,61.05
174.33,55.13
174.25,65.83
178.77,61.33
175.98,57.86
181.98,69.7
178.74,70.7
166.25,55.09
176.93,60.71
171.95,49.42
177.91,59.21
171.95,56.29
169.81,60.11
177.49,70.11
174.04,56.25
171.92,57.92
171.75,51.83
175.9,64.76
175.22,52.57
170.13,56.75
161.06,54.35
173.61,57.74
178.16,59.08
171.89,56.86
172.29,53.53
180.74,58.73
177.91,62.8
176.4,62.91
172.17,61.22
165.79,54.26
176.4,59.91
172.49,59.96
173.14,66.66
168.6,50.81
174.6,58.84
177.17,58.49
176.39,56.95
164.9,46.65
164.59,54.16
167.24,65.25
173.6,58.95
173.06,56.77
168.46,57.59
179.7,50.86
171.42,52.2
167.15,54.44
171.22,55.67
173.74,60.56
183.39,65.37
182.0,66.64
178.3,60.82
167.44,51.22
186.31,64.63
163.11,55.06
166.89,55.68
175.02,61.74
172.88,57.98
169.8,63.07
176.75,56.5
176.34,57.54
172.79,66.16
182.16,62.1
170.06,60.54
177.16,55.42
174.75,52.45
172.45,56.87
174.18,58.63
174.56,58.6
176.88,60.36
175.19,62.61
169.88,53.91
175.81,64.76
172.67,57.28
174.14,54.04
172.52,53.1
175.64,54.64
175.51,59.95
169.98,49.33
171.29,48.31
171.9,59.06
177.86,63.7
172.17,56.48
184.99,63.22
172.87,58.71
171.32,58.56
166.55,53.62
171.69,53.38
172.27,63.89
173.92,55.64
161.51,47.39
172.62,58.52
165.67,56.39
168.78,46.23
171.04,63.24
166.87,60.21
179.65,60.24
171.23,56.4
177.2,57.5
166.04,54.36
177.81,50.77
168.22,53.19
180.39,59.81
169.34,55.63
167.05,53.09
175.76,53.46
167.67,59.37
167.16,56.41
176.88,59.44
170.69,64.45
172.31,45.53
161.42,57.65
173.51,56.34
166.32,52.87
176.75,56.05
167.94,50.74
181.6,68.12
180.12,58.14
165.33,54.63
169.81,50.2
171.02,61.59
178.86,66.17
179.7,65.63
177.54,58.2
173.48,62.23
172.31,57.72
165.72,55.43
172.34,63.32
178.88,58.88
179.21,69.39
172.43,56.04
177.06,62.49
170.36,52.76
182.6,56.92
